"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Other small states","OSS","Urban population (% of total)","SP.URB.TOTL.IN.ZS","27.1943096958089","27.61677410788","28.0673315131095","28.5731080410896","29.1198465770923","29.6914049229749","30.2574516046238","30.7731416100742","31.3138714237132","31.875682396375","32.4588960190394","33.076226802868","33.6550929142612","34.1705079891721","34.7697235708433","35.4174546617319","36.0931704839509","36.7531394516638","37.4194504505388","38.0604857189767","38.6958600391332","39.3151483323382","39.9519706448845","40.5202883184025","41.1223620457236","41.7745159617034","42.4882390423983","43.2350403457331","44.0005550086301","44.7450195332506","45.4635847113116","46.1086789290165","46.5075570462201","46.8483522417679","47.2080385458833","47.5606485993782","47.9510544789432","48.364016909828","48.7879527681014","49.2412760969803","49.7179591391984","50.19043798091","50.6511187168132","51.141137126904","51.6856891072541","52.3203481011621","53.0282589624166","53.7847491764835","54.5590003177072","55.2991974235271","55.960854603746","56.5468517752832","57.072445485347","57.5513142737167","57.9999998504846","58.4306435348929","58.8438712680567",
"Pakistan","PAK","Urban population (% of total)","SP.URB.TOTL.IN.ZS","22.104","22.501","22.751","23.002","23.256","23.511","23.769","24.028","24.289","24.552","24.817","25.084","25.353","25.671","26.005","26.341","26.681","27.023","27.368","27.715","28.066","28.38","28.619","28.859","29.101","29.344","29.588","29.833","30.08","30.327","30.576","30.826","31.077","31.329","31.582","31.836","32.092","32.348","32.605","32.874","33.155","33.446","33.75","34.065","34.392","34.73","35.08","35.442","35.816","36.201","36.598","37.007","37.428","37.86","38.303","38.758","39.224",
"Panama","PAN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","41.249","41.853","42.494","43.137","43.784","44.431","45.08","45.732","46.385","47.038","47.64","47.919","48.199","48.479","48.759","49.038","49.319","49.598","49.879","50.159","50.447","50.786","51.126","51.465","51.805","52.143","52.482","52.82","53.159","53.497","53.903","54.757","55.609","56.456","57.301","58.141","58.978","59.807","60.632","61.451","62.198","62.494","62.789","63.083","63.377","63.669","63.96","64.251","64.54","64.828","65.115","65.405","65.698","65.994","66.292","66.592","66.895",
"Peru","PER","Urban population (% of total)","SP.URB.TOTL.IN.ZS","46.811","47.398","48.514","49.632","50.752","51.868","52.983","54.096","55.207","56.309","57.406","58.496","59.547","60.188","60.827","61.461","62.093","62.719","63.341","63.96","64.574","65.182","65.61","66.031","66.449","66.864","67.277","67.687","68.095","68.499","68.901","69.3","69.697","70.089","70.521","70.951","71.377","71.798","72.216","72.631","73.042","73.448","73.85","74.249","74.644","75.034","75.421","75.803","76.182","76.552","76.915","77.269","77.616","77.954","78.285","78.609","78.924",
"Philippines","PHL","Urban population (% of total)","SP.URB.TOTL.IN.ZS","30.297","30.555","30.816","31.077","31.34","31.604","31.869","32.135","32.403","32.672","32.979","33.493","34.012","34.533","35.059","35.56","35.917","36.275","36.635","36.997","37.481","38.571","39.675","40.789","41.915","43.046","44.185","45.331","46.483","47.636","48.59","48.53","48.47","48.41","48.35","48.29","48.23","48.17","48.11","48.05","47.955","47.684","47.414","47.143","46.872","46.603","46.333","46.063","45.793","45.524","45.255","45.017","44.81","44.633","44.488","44.373","44.289",
"Palau","PLW","Urban population (% of total)","SP.URB.TOTL.IN.ZS","56.823","57.114","57.405","57.696","57.987","58.276","58.565","58.853","59.142","59.429","59.715","60.001","60.287","60.571","60.855","61.138","61.421","61.702","61.983","62.263","62.542","63.409","64.422","65.421","66.409","67.38","68.188","68.541","68.892","69.24","69.593","69.966","70.337","70.704","71.069","71.431","71.158","70.732","70.302","69.869","69.963","71.626","73.235","74.784","76.275","77.7","79.021","80.241","81.367","82.404","83.358","84.234","85.039","85.776","86.452","87.071","87.636",
"Papua New Guinea","PNG","Urban population (% of total)","SP.URB.TOTL.IN.ZS","3.725","4.024","4.347","4.694","5.069","5.47","5.902","6.712","7.625","8.649","9.796","11.078","11.3","11.507","11.717","11.93","12.147","12.366","12.59","12.817","13.047","13.242","13.428","13.616","13.806","13.998","14.193","14.39","14.589","14.791","14.994","14.816","14.629","14.445","14.262","14.081","13.901","13.724","13.549","13.375","13.204","13.182","13.164","13.146","13.127","13.109","13.091","13.073","13.055","13.037","13.019","13","12.982","12.977","12.985","13.005","13.039",
"Poland","POL","Urban population (% of total)","SP.URB.TOTL.IN.ZS","47.892","48.527","48.926","49.326","49.727","50.126","50.526","50.926","51.326","51.726","52.125","52.668","53.324","53.977","54.629","55.28","55.929","56.575","57.22","57.712","58.086","58.459","58.831","59.202","59.573","59.942","60.31","60.676","61.043","61.225","61.27","61.315","61.359","61.404","61.449","61.493","61.538","61.583","61.627","61.672","61.716","61.761","61.787","61.676","61.564","61.452","61.341","61.229","61.116","61.004","60.892","60.78","60.688","60.617","60.568","60.539","60.531",
"Pre-demographic dividend","PRE","Urban population (% of total)","SP.URB.TOTL.IN.ZS","13.360549448939","13.7180118732503","14.0874148948394","14.4749865437332","14.8830048395078","15.3055036351551","15.7120609143066","16.1272783515199","16.5683219019681","17.0238187051517","17.4764085635408","17.9815014697786","18.5034434437262","19.0320383595187","19.558117712731","20.0970925249299","20.6510626712725","21.1955182237194","21.7350474624862","22.2057764740111","22.6431206733424","23.1271029157669","23.6190180328229","24.1317254129078","24.6764283076728","25.2400964540032","25.7978178703026","26.3489925305799","26.8735360318857","27.3782133246419","27.901553436299","28.3107956494871","28.690946277881","29.0607015351923","29.371938857752","29.6864838081611","30.0056110312479","30.3454783730921","30.6873518232533","31.032685413828","31.3774936059256","31.7928903101781","32.2119085404053","32.6496230674887","33.0955576791229","33.5570402293616","34.0265057939441","34.506080401797","34.9937007867996","35.4890320906042","35.9935441837679","36.5039086932573","37.0196118191258","37.5385514025688","38.0592309461384","38.5804589726223","39.1021976746501",
"Puerto Rico","PRI","Urban population (% of total)","SP.URB.TOTL.IN.ZS","44.547","45.933","47.327","48.724","50.126","51.524","52.921","54.314","55.702","57.077","58.328","59.23","60.127","61.014","61.896","62.77","63.637","64.492","65.34","66.178","67.835","71.772","75.406","78.711","81.684","84.317","86.637","88.66","90.413","91.915","92.942","93.106","93.267","93.424","93.578","93.729","93.876","94.02","94.161","94.298","94.387","94.333","94.278","94.224","94.168","94.112","94.056","93.999","93.942","93.884","93.825","93.771","93.722","93.676","93.636","93.6","93.569",
"Korea, Dem. People’s Rep.","PRK","Urban population (% of total)","SP.URB.TOTL.IN.ZS","40.195","41.162","42.136","43.116","44.102","45.091","46.084","47.081","49.012","51.609","54.2","54.702","55.204","55.703","56.202","56.7","56.74","56.78","56.82","56.86","56.9","57.049","57.198","57.346","57.495","57.644","57.792","57.94","58.088","58.236","58.384","58.531","58.679","58.826","58.939","59.018","59.097","59.176","59.255","59.334","59.412","59.491","59.57","59.648","59.727","59.805","59.884","59.962","60.04","60.118","60.21","60.316","60.436","60.569","60.715","60.875","61.048",
"Portugal","PRT","Urban population (% of total)","SP.URB.TOTL.IN.ZS","34.955","35.344","35.722","36.101","36.483","36.866","37.25","37.636","38.025","38.414","38.804","39.197","39.591","39.985","40.382","40.779","41.179","41.578","41.979","42.381","42.785","43.221","43.738","44.257","44.777","45.298","45.82","46.342","46.867","47.391","47.915","48.469","49.13","49.789","50.449","51.109","51.77","52.428","53.086","53.743","54.399","55.044","55.666","56.287","56.907","57.522","58.137","58.749","59.359","59.964","60.567","61.167","61.758","62.338","62.908","63.468","64.017",
"Paraguay","PRY","Urban population (% of total)","SP.URB.TOTL.IN.ZS","35.569","35.67","35.771","35.916","36.079","36.243","36.407","36.571","36.735","36.9","37.065","37.23","37.396","37.916","38.447","38.981","39.518","40.056","40.598","41.141","41.688","42.235","42.785","43.512","44.247","44.983","45.722","46.463","47.207","47.949","48.694","49.439","50.186","50.844","51.488","52.131","52.774","53.414","54.054","54.693","55.331","55.966","56.6","56.893","57.122","57.35","57.578","57.806","58.034","58.26","58.487","58.714","58.94","59.174","59.416","59.666","59.924",
"West Bank and Gaza","PSE","Urban population (% of total)","SP.URB.TOTL.IN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.709","68.219","68.726","69.227","69.724","70.216","70.705","71.187","71.524","71.747","71.969","72.189","72.409","72.627","72.845","73.061","73.276","73.491","73.704","73.919","74.136","74.356","74.577","74.8","75.026","75.252","75.481",
"Pacific island small states","PSS","Urban population (% of total)","SP.URB.TOTL.IN.ZS","22.4431236750831","22.8792185172884","23.3261579191102","23.776235273855","24.2264836971902","24.6698197374781","25.1084291158872","25.4607585604958","25.8036710883921","26.1576280999443","26.5055788011281","26.830608584658","27.145867148516","27.4554263074549","27.689444648064","27.8963827564638","28.1118482298688","28.2613111738642","28.3962295264313","28.5403797024233","28.7023924905907","28.9063846425335","29.1319096281712","29.3642597280914","29.5910047764222","29.8039279035214","30.0037519800686","30.378003412917","30.7654484273392","31.1386399216554","31.4980496284842","31.8609315400042","32.2292240893255","32.6000529969446","32.9713600293014","33.3164723268067","33.6788596501929","33.9153358806226","34.12526873343","34.3271343722385","34.5498696271957","34.7690829137947","34.9348590967788","35.0894196034732","35.2539584590037","35.4349556643473","35.6368524089812","35.8580421970853","36.0934569769778","36.3316190995551","36.5679861365541","36.799629038824","37.0326013623047","37.2739302452778","37.5302757559913","37.7790344304999","38.0306049374706",
"Post-demographic dividend","PST","Urban population (% of total)","SP.URB.TOTL.IN.ZS","63.1249593351217","63.6447926148515","64.1748489009213","64.7234581078211","65.2711785382339","65.8211802601663","66.3574332347754","66.8997618337824","67.4301275152221","67.9402121330921","68.4260871871402","68.8379358007825","69.219288460457","69.5873193202457","69.9594224366905","70.3070030155155","70.5797877323302","70.8429661649474","71.1061344689296","71.3704717082729","71.6347594875794","71.9213535970335","72.1729679912169","72.4067357321575","72.6272521697057","72.8406958285053","73.0833256173693","73.3091015538084","73.6262539146985","73.854739210381","74.0905735326979","74.3580655726763","74.6107281197341","74.853416090719","75.096851025534","75.3366537225454","75.5662510058371","75.776675909813","75.9877255801332","76.1998771681264","76.4121695452612","76.7499394962227","77.148455939007","77.5278480641845","77.8930753577732","78.2459463642133","78.5675863101851","78.8731327697638","79.1712325090621","79.4568278413463","79.7344308699375","80.0138428016755","80.2722226602761","80.5141124860347","80.7501585944145","80.983237737787","81.2095135135176",
"French Polynesia","PYF","Urban population (% of total)","SP.URB.TOTL.IN.ZS","42.281","43.217","44.16","45.389","46.783","48.178","49.578","50.979","52.38","53.773","55.162","56.203","56.718","57.231","57.742","58.252","58.76","59.171","59.115","59.059","59.003","58.948","58.892","58.836","58.745","58.639","58.532","58.426","58.32","58.103","57.86","57.616","57.372","57.128","56.883","56.638","56.393","56.29","56.217","56.144","56.071","55.999","55.926","56.029","56.228","56.426","56.625","56.823","56.738","56.608","56.479","56.349","56.218","56.089","55.976","55.88","55.802",
"Qatar","QAT","Urban population (% of total)","SP.URB.TOTL.IN.ZS","85.275","85.693","86.101","86.5","86.78","87.054","87.323","87.588","87.848","88.103","88.354","88.6","88.678","88.755","88.832","88.909","88.985","89.06","89.135","89.21","89.363","89.514","89.663","89.811","89.956","90.1","90.4","91.056","91.671","92.247","92.786","93.291","93.763","94.203","94.614","94.998","95.356","95.659","95.888","96.105","96.311","96.506","96.692","96.868","97.105","97.449","97.754","98.023","98.261","98.47","98.655","98.812","98.946","99.061","99.159","99.244","99.317",
"Romania","ROU","Urban population (% of total)","SP.URB.TOTL.IN.ZS","34.209","34.894","35.586","36.284","36.989","37.697","38.345","38.835","39.328","39.822","40.319","40.818","41.319","41.821","42.325","42.831","43.339","43.942","44.649","45.358","46.07","46.781","47.495","48.21","48.926","49.641","50.357","51.073","51.79","52.504","53.217","53.93","54.227","54.074","53.922","53.769","53.616","53.463","53.311","53.158","53.004","52.852","52.78","52.912","53.043","53.174","53.305","53.436","53.567","53.698","53.829","53.96","54.091","54.235","54.393","54.564","54.749",
"Russian Federation","RUS","Urban population (% of total)","SP.URB.TOTL.IN.ZS","53.731","54.626","55.518","56.408","57.294","58.173","59.048","59.918","60.783","61.638","62.471","63.278","64.078","64.869","65.652","66.427","67.194","67.95","68.698","69.305","69.751","70.193","70.631","71.066","71.497","71.923","72.346","72.765","73.181","73.398","73.394","73.389","73.385","73.381","73.376","73.372","73.367","73.363","73.359","73.354","73.35","73.346","73.341","73.373","73.418","73.463","73.508","73.553","73.598","73.642","73.687","73.732","73.786","73.851","73.924","74.008","74.101",
"Rwanda","RWA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","2.6","2.654","2.71","2.766","2.824","2.882","2.942","3.003","3.066","3.129","3.194","3.336","3.491","3.652","3.821","3.998","4.182","4.374","4.575","4.656","4.721","4.786","4.853","4.92","4.988","5.057","5.127","5.198","5.27","5.342","5.416","5.491","6.288","7.313","8.49","9.837","11.374","12.466","13.244","14.064","14.926","15.829","16.777","17.598","18.426","19.282","20.168","21.085","22.033","22.988","23.952","24.922","25.894","26.869","27.841","28.811","29.775",
"South Asia","SAS","Urban population (% of total)","SP.URB.TOTL.IN.ZS","16.7350100428641","16.8664026262054","17.0538016979332","17.2430333734369","17.4382370692952","17.6337480211824","17.8308577528301","18.0300984483935","18.2326367034652","18.4406037274141","18.6559498497791","18.903286499331","19.2283554882263","19.5597760499079","19.9102970504102","20.2899926625573","20.6763974391455","21.0705194171922","21.4742707432682","21.8893219278621","22.3146108885322","22.6891379993256","22.9408518686445","23.1957132230397","23.4531432665826","23.7113839701225","23.9713902701561","24.2325863380078","24.4956396725028","24.7596372901539","25.0233408967643","25.273846451783","25.4965115417286","25.7201892995027","25.9464014691428","26.1748833622638","26.4079232239518","26.6438278445754","26.8823662824456","27.1236111566103","27.3670605822971","27.6500695744516","28.0015292676996","28.3571094068933","28.7182309746613","29.0835004528955","29.4539491196686","29.8300554107314","30.2113269772994","30.5954407159354","30.9833378169574","31.3755457522347","31.7760417079041","32.1838978266918","32.600054452514","33.0246553997229","33.4564420425373",
"Saudi Arabia","SAU","Urban population (% of total)","SP.URB.TOTL.IN.ZS","31.25","32.373","33.518","35.011","36.872","38.769","40.702","42.665","44.654","46.655","48.669","50.688","52.707","54.712","56.704","58.349","59.897","61.421","62.925","64.405","65.86","67.281","68.673","70.033","71.36","72.647","73.9","74.589","75.267","75.93","76.583","77.223","77.851","78.186","78.429","78.67","78.91","79.147","79.383","79.616","79.848","80.077","80.304","80.53","80.754","80.979","81.204","81.427","81.649","81.867","82.084","82.298","82.51","82.719","82.926","83.13","83.331",
"Sudan","SDN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","10.746","11.232","11.737","12.262","12.808","13.373","13.959","14.567","15.197","15.848","16.523","17.22","17.941","18.548","18.744","18.943","19.143","19.344","19.547","19.752","19.959","20.166","20.376","20.901","21.903","22.937","24.005","25.107","26.244","27.41","28.61","29.84","31.103","32.127","32.179","32.232","32.284","32.337","32.39","32.442","32.495","32.548","32.601","32.654","32.707","32.76","32.813","32.866","32.919","32.99","33.08","33.188","33.315","33.46","33.623","33.806","34.007",
"Senegal","SEN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","23","23.645","24.303","24.973","25.657","26.351","27.057","27.776","28.507","29.247","30","30.72","31.451","32.189","32.937","33.693","34.372","34.718","35.067","35.417","35.769","36.122","36.476","36.832","37.191","37.549","37.909","38.271","38.614","38.757","38.9","39.044","39.188","39.332","39.476","39.62","39.765","39.91","40.055","40.2","40.345","40.49","40.636","40.782","40.943","41.119","41.311","41.518","41.74","41.977","42.23","42.497","42.781","43.079","43.393","43.721","44.065",
"Singapore","SGP","Urban population (% of total)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Solomon Islands","SLB","Urban population (% of total)","SP.URB.TOTL.IN.ZS","5.768","6.038","6.321","6.616","6.924","7.245","7.579","7.928","8.292","8.67","8.917","8.958","8.999","9.041","9.083","9.125","9.271","9.583","9.904","10.235","10.576","10.927","11.288","11.659","12.041","12.433","12.837","13.111","13.298","13.486","13.677","13.87","14.065","14.262","14.462","14.664","14.869","15.076","15.285","15.496","15.813","16.201","16.597","17.001","17.413","17.832","18.259","18.694","19.138","19.589","20.048","20.506","20.964","21.421","21.876","22.329","22.779",
"Sierra Leone","SLE","Urban population (% of total)","SP.URB.TOTL.IN.ZS","17.352","17.903","18.467","19.06","19.712","20.379","21.064","21.765","22.484","23.218","23.969","24.737","25.522","26.321","27.137","27.729","28.14","28.554","28.972","29.394","29.819","30.248","30.68","31.115","31.555","31.997","32.325","32.555","32.787","33.019","33.252","33.485","33.72","33.955","34.192","34.429","34.667","34.905","35.144","35.384","35.626","35.867","36.109","36.352","36.596","36.84","37.096","37.364","37.645","37.937","38.241","38.557","38.885","39.226","39.578","39.942","40.318",
"El Salvador","SLV","Urban population (% of total)","SP.URB.TOTL.IN.ZS","38.345","38.516","38.614","38.712","38.811","38.909","39.007","39.106","39.205","39.303","39.402","39.504","40.003","40.503","41.006","41.51","42.017","42.525","43.034","43.545","44.058","44.571","45.086","45.602","46.119","46.636","47.155","47.674","48.194","48.713","49.233","49.754","50.275","51.382","52.677","53.967","55.254","56.53","57.8","58.357","58.912","59.464","60.014","60.561","61.107","61.648","62.187","62.723","63.252","63.773","64.286","64.79","65.287","65.775","66.255","66.726","67.189",
"San Marino","SMR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","48.9","50.001","51.104","52.206","53.307","54.402","55.494","56.581","57.663","58.735","59.8","62.281","64.703","67.046","69.309","71.484","73.566","75.615","77.604","79.475","81.231","82.864","84.384","85.792","87.095","88.291","89.392","90.4","90.4","90.4","90.4","90.4","90.4","90.839","91.261","91.664","92.052","92.422","92.776","93.115","93.44","93.75","93.925","93.975","94.006","94.019","94.031","94.044","94.056","94.07","94.086","94.104","94.123","94.144","94.166","94.19","94.216",
"Somalia","SOM","Urban population (% of total)","SP.URB.TOTL.IN.ZS","17.312","17.835","18.372","18.92","19.453","19.964","20.487","21.02","21.563","22.115","22.678","23.251","23.835","24.427","25.03","25.498","25.748","25.999","26.252","26.507","26.763","27.021","27.28","27.541","27.804","28.067","28.333","28.627","28.969","29.312","29.658","30.007","30.359","30.711","31.067","31.425","31.785","32.147","32.511","32.878","33.247","33.617","33.99","34.371","34.76","35.156","35.561","35.974","36.394","36.823","37.259","37.702","38.153","38.612","39.078","39.551","40.03",
"Serbia","SRB","Urban population (% of total)","SP.URB.TOTL.IN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.393","50.768","51.037","51.306","51.575","51.844","52.114","52.382","52.651","52.919","53.188","53.456","53.724","53.992","54.259","54.526","54.793","55.06","55.11","55.159","55.208","55.258","55.307","55.373","55.455","55.553","55.668",
"Sub-Saharan Africa (excluding high income)","SSA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","14.6326738753931","14.9354377587953","15.2441285676743","15.571689266454","15.9139326995816","16.2657729770654","16.6119676404765","16.965572634825","17.3289533516069","17.7044740760123","18.0731395424756","18.4764814445481","18.8939671006596","19.3144224496237","19.7340181075028","20.1648775537342","20.6102402685436","21.0487791866124","21.4927275591965","21.8819191764507","22.2511744276033","22.6642049889694","23.0820100244985","23.5177692448067","23.9849117948056","24.4863789807451","25.002019366887","25.5123052170193","26.0235834240015","26.5341750640356","27.0700959175624","27.522678898264","27.9621397618733","28.3886224886111","28.7577034376366","29.1096085109689","29.4487180631041","29.7885258901614","30.1155482623977","30.4459407212309","30.78308404907","31.1742561691054","31.582720312842","32.0014405318837","32.4276750112837","32.8666485116825","33.3125416875062","33.7687365132954","34.2493401273437","34.7360358368886","35.2305345253879","35.7293107091226","36.232242460757","36.7374292882585","37.2452419878999","37.7549187662852","38.2662640674959",
"South Sudan","SSD","Urban population (% of total)","SP.URB.TOTL.IN.ZS","8.748","8.737","8.725","8.714","8.702","8.69","8.679","8.667","8.656","8.645","8.633","8.622","8.61","8.599","8.587","8.576","8.565","8.553","8.542","8.531","8.519","8.508","8.497","8.708","9.261","9.844","10.461","11.111","11.797","12.517","13.276","14.074","14.912","15.626","15.749","15.873","15.997","16.123","16.249","16.376","16.504","16.632","16.761","16.891","17.023","17.154","17.287","17.42","17.555","17.699","17.855","18.022","18.2","18.39","18.591","18.804","19.03",
"Sub-Saharan Africa","SSF","Urban population (% of total)","SP.URB.TOTL.IN.ZS","14.6350533978488","14.9379644006587","15.2468019358197","15.5745066807618","15.9168941549875","16.2688796640275","16.6152234623502","16.9689775792235","17.3325069067626","17.7081734629633","18.0769855944517","18.4804621910455","18.898128680931","19.3187258789804","19.7384739152397","20.1695034141428","20.6150183187573","21.0537103246561","21.4974932253329","21.8865236241425","22.2556274449548","22.6685165910221","23.0861564743713","23.521724878763","23.9887066941194","24.4900215973825","25.0055060784302","25.5157652934135","26.0268852910291","26.537333768058","27.0731115301825","27.525593731354","27.9649354365341","28.3913508209302","28.7603905690796","29.1122277380689","29.4512747260314","29.7910160344174","30.11799586642","30.4483476488619","30.7854262120288","31.1765126425493","31.5849584413102","32.0035690736251","32.4297147056376","32.8686188558508","33.3144760385349","33.7706056403776","34.251175979753","34.7378063717299","35.2322836600253","35.7309482290835","36.2338323808231","36.7389872148387","37.2467649497022","37.7564174602566","38.2677255667008",
"Small states","SST","Urban population (% of total)","SP.URB.TOTL.IN.ZS","28.2010260210064","28.5606522961964","28.9437000072666","29.3671357458761","29.8196276095283","30.2866980312522","30.7538693101288","31.1864386143838","31.6362198915137","32.0993622794786","32.5744909020246","33.0683248310876","33.5607816715577","34.034910939749","34.5563793815241","35.1073503371433","35.6776383374793","36.232725493247","36.7915115624164","37.334825898152","37.8725108768771","38.3449004991637","38.8351481567933","39.2511628241463","39.6959736893061","40.1816695974226","40.7175563752843","41.297452175181","41.8981158358961","42.4867845560188","43.0599174571876","43.6018339718111","43.964668792639","44.2845687387011","44.6188565420428","44.9496901087509","45.3117716998393","45.6842822184253","46.0657103617381","46.4709477611042","46.8915398418473","47.2854452330309","47.6595363432075","48.0557547764054","48.4972082062564","49.009556063996","49.584301898587","50.2036598760936","50.8427765772621","51.4580846201906","52.0175241102519","52.5237807774317","52.9864250772498","53.4160163590747","53.8257766529161","54.2246402507146","54.6127664102287",
"Sao Tome and Principe","STP","Urban population (% of total)","SP.URB.TOTL.IN.ZS","16.073","16.805","17.969","19.194","20.484","21.833","23.247","24.724","26.264","27.861","29.518","30.205","30.561","30.917","31.277","31.639","32.004","32.37","32.738","33.109","33.482","33.857","34.826","35.887","36.963","38.049","39.149","40.26","41.382","42.511","43.648","44.793","45.764","46.717","47.673","48.631","49.592","50.55","51.509","52.467","53.424","54.377","55.327","56.25","57.144","58.01","58.847","59.655","60.434","61.185","61.907","62.6","63.265","63.902","64.511","65.092","65.647",
"Suriname","SUR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","47.26","47.297","47.335","47.372","47.341","47.109","46.877","46.644","46.412","46.18","45.948","45.716","46.76","49.087","51.421","53.749","56.064","58.346","60.597","62.803","64.96","65.035","65.11","65.184","65.259","65.334","65.408","65.483","65.557","65.632","65.706","65.78","65.854","65.928","66.002","66.076","66.15","66.223","66.297","66.371","66.444","66.517","66.591","66.664","66.737","66.682","66.615","66.547","66.479","66.412","66.344","66.276","66.208","66.14","66.085","66.043","66.015",
"Slovak Republic","SVK","Urban population (% of total)","SP.URB.TOTL.IN.ZS","33.464","33.953","34.714","35.483","36.26","37.043","37.833","38.63","39.435","40.243","41.057","42.009","43.064","44.122","45.187","46.257","47.331","48.405","49.482","50.56","51.638","52.31","52.777","53.244","53.711","54.176","54.641","55.105","55.568","56.03","56.491","56.78","56.719","56.659","56.598","56.537","56.476","56.416","56.355","56.294","56.233","56.163","56.013","55.863","55.713","55.563","55.412","55.261","55.111","54.96","54.685","54.41","54.163","53.945","53.757","53.598","53.468",
"Slovenia","SVN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","28.204","29.107","29.934","30.776","31.631","32.497","33.376","34.266","35.169","36.081","37.004","37.972","39.058","40.153","41.259","42.374","43.499","44.627","45.762","46.901","48.045","48.94","49.1","49.26","49.42","49.58","49.74","49.9","50.061","50.22","50.38","50.507","50.534","50.561","50.589","50.616","50.643","50.671","50.698","50.725","50.752","50.78","50.777","50.685","50.593","50.501","50.409","50.317","50.224","50.133","50.04","49.948","49.856","49.764","49.695","49.65","49.627",
"Sweden","SWE","Urban population (% of total)","SP.URB.TOTL.IN.ZS","72.49","73.295","74.271","75.223","76.153","77.056","77.914","78.727","79.519","80.287","81.034","81.563","81.886","82.203","82.517","82.73","82.802","82.873","82.944","83.016","83.087","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.1","83.204","83.361","83.516","83.671","83.824","83.914","83.942","83.97","83.998","84.026","84.071","84.133","84.196","84.258","84.319","84.43","84.588","84.746","84.902","85.056","85.21","85.363","85.514","85.665","85.815","85.964",
"Swaziland","SWZ","Urban population (% of total)","SP.URB.TOTL.IN.ZS","3.913","4.335","4.8","5.312","5.876","6.494","7.157","7.729","8.344","9.001","9.705","10.458","11.264","12.12","13.033","14.004","15.037","15.753","16.427","17.124","17.846","18.589","19.357","20.149","20.965","21.804","22.668","22.824","22.852","22.88","22.908","22.935","22.964","22.992","23.02","23.048","23.076","23.081","22.949","22.817","22.686","22.555","22.425","22.296","22.166","22.038","21.91","21.783","21.67","21.574","21.492","21.425","21.374","21.337","21.315","21.308","21.315",
"Sint Maarten (Dutch part)","SXM","Urban population (% of total)","SP.URB.TOTL.IN.ZS","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Seychelles","SYC","Urban population (% of total)","SP.URB.TOTL.IN.ZS","27.673","28.717","29.786","30.877","31.991","33.123","34.277","35.449","36.641","37.846","39.068","40.337","41.802","43.277","44.767","46.266","47.774","49.282","49.396","49.381","49.366","49.352","49.337","49.322","49.307","49.292","49.277","49.262","49.247","49.246","49.258","49.283","49.322","49.375","49.441","49.52","49.613","49.72","49.84","49.973","50.12","50.28","50.454","50.641","50.841","51.055","51.282","51.522","51.775","52.041","52.319","52.611","52.915","53.231","53.559","53.887","54.214",
"Syrian Arab Republic","SYR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","36.807","37.399","38.044","38.694","39.349","40.006","40.667","41.332","42.001","42.671","43.345","43.751","44.078","44.405","44.733","45.061","45.39","45.718","46.048","46.377","46.708","47.038","47.268","47.476","47.684","47.891","48.099","48.307","48.515","48.723","48.931","49.139","49.347","49.555","49.764","50.104","50.473","50.841","51.21","51.578","51.947","52.314","52.682","53.049","53.417","53.783","54.154","54.529","54.908","55.29","55.677","56.066","56.459","56.855","57.255","57.656","58.061",
"Turks and Caicos Islands","TCA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","47.679","48.021","48.364","48.706","49.049","49.392","49.734","50.077","50.42","50.763","51.106","51.487","51.882","52.275","52.669","53.063","53.456","53.848","54.24","54.632","55.259","57.358","59.435","61.478","63.484","65.439","67.345","69.197","70.99","72.716","74.343","75.537","76.694","77.81","78.888","79.928","80.93","81.89","82.814","83.7","84.55","85.362","86.007","86.608","87.188","87.745","88.281","88.797","89.294","89.77","90.228","90.668","91.09","91.482","91.847","92.186","92.502",
